user_time,user_id,movie_id,movie_title,year,rating
2024-12-07T15:18:35,28023,my+stars+2008,my stars,2008,3
2024-12-07T15:18:35,125871,das+boot+1981,das boot,1981,4
2024-12-07T15:18:36,8634,city+of+god+2002,city of god,2002,5
2024-12-07T15:18:36,568390,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:17,219039,the+godfather+1972,the godfather,1972,4
2024-12-07T15:18:17,488975,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:17,517258,forrest+gump+1994,forrest gump,1994,3
2024-12-07T15:18:18,468956,vivre+sa+vie+1962,vivre sa vie,1962,3
2024-12-07T15:18:18,301218,condition+red+1995,condition red,1995,3
2024-12-07T15:18:18,77402,das+boot+1981,das boot,1981,4
2024-12-07T15:18:19,273132,city+of+god+2002,city of god,2002,4
2024-12-07T15:18:19,26240,my+neighbor+totoro+1988,my neighbor totoro,1988,5
2024-12-07T15:18:20,28766,the+usual+suspects+1995,the usual suspects,1995,4
2024-12-07T15:18:22,60506,seven+samurai+1954,seven samurai,1954,5
2024-12-07T15:18:22,46705,it+follows+2015,it follows,2015,4
2024-12-07T15:18:24,390683,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:24,287307,six+of+a+kind+1934,six of a kind,1934,4
2024-12-07T15:18:25,25099,snow+white+and+the+seven+dwarfs+1937,snow white and the seven dwarfs,1937,3
2024-12-07T15:18:25,179330,dragon+ball+z+wrath+of+the+dragon+1995,dragon ball z wrath of the dragon,1995,4
2024-12-07T15:18:25,299559,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:26,530640,city+of+god+2002,city of god,2002,4
2024-12-07T15:18:26,158888,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:18:26,396585,direct+action+2004,direct action,2004,4
2024-12-07T15:18:27,114352,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:18:27,8641,looking+for+maria+sanchez+2013,looking for maria sanchez,2013,3
2024-12-07T15:18:28,536239,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:28,304229,monkeys+teeth+1960,monkeys teeth,1960,3
2024-12-07T15:18:28,5094,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:28,585135,city+of+god+2002,city of god,2002,5
2024-12-07T15:18:29,209725,after+him+2007,after him,2007,5
2024-12-07T15:18:29,59476,the+hobbit+the+desolation+of+smaug+2013,the hobbit the desolation of smaug,2013,4
2024-12-07T15:18:30,304369,the+snow+woman+1968,the snow woman,1968,3
2024-12-07T15:18:30,388491,raiders+of+the+lost+ark+1981,raiders of the lost ark,1981,4
2024-12-07T15:18:30,473397,city+of+god+2002,city of god,2002,5
2024-12-07T15:18:30,207978,the+lives+of+others+2006,the lives of others,2006,3
2024-12-07T15:18:30,475474,never+give+a+sucker+an+even+break+1941,never give a sucker an even break,1941,4
2024-12-07T15:18:30,525295,the+godfather+1972,the godfather,1972,4
2024-12-07T15:18:31,82718,das+boot+1981,das boot,1981,3
2024-12-07T15:18:32,169447,unfinished+piece+for+mechanical+piano+1977,unfinished piece for mechanical piano,1977,4
2024-12-07T15:18:32,59559,monty+python+and+the+holy+grail+1975,monty python and the holy grail,1975,4
2024-12-07T15:18:33,183555,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:33,86103,the+shawshank+redemption+1994,the shawshank redemption,1994,3
2024-12-07T15:18:33,247419,looper+2012,looper,2012,4
2024-12-07T15:18:33,6952,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:34,424260,jin-roh+the+wolf+brigade+1999,jin-roh the wolf brigade,1999,3
2024-12-07T15:18:34,244150,edge+of+darkness+1943,edge of darkness,1943,5
2024-12-07T15:18:35,264880,the+godfather+1972,the godfather,1972,5
2024-12-07T15:18:36,454094,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:37,574403,city+of+god+2002,city of god,2002,4
2024-12-07T15:18:37,201004,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:38,116641,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:18:39,578228,sophie+scholl+the+final+days+2005,sophie scholl the final days,2005,5
2024-12-07T15:18:40,470403,the+mule+2014,the mule,2014,4
2024-12-07T15:18:40,368885,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:40,138588,das+boot+1981,das boot,1981,4
2024-12-07T15:18:41,222736,the+lives+of+others+2006,the lives of others,2006,5
2024-12-07T15:18:41,131149,standing+aside_+watching+2013,standing aside_ watching,2013,3
2024-12-07T15:18:41,430848,the+godfather+1972,the godfather,1972,4
2024-12-07T15:18:42,376328,star+wars+episode+ii+-+attack+of+the+clones+2002,star wars episode ii - attack of the clones,2002,4
2024-12-07T15:18:42,335469,glitterbug+1994,glitterbug,1994,4
2024-12-07T15:18:42,299207,the+usual+suspects+1995,the usual suspects,1995,4
2024-12-07T15:18:42,253011,das+boot+1981,das boot,1981,5
2024-12-07T15:18:43,590765,chicken+run+2000,chicken run,2000,4
2024-12-07T15:18:43,271792,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:44,364493,fools+in+the+mountains+1957,fools in the mountains,1957,4
2024-12-07T15:18:44,245860,city+of+god+2002,city of god,2002,4
2024-12-07T15:18:44,374759,not+my+type+2014,not my type,2014,3
2024-12-07T15:18:44,511321,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:45,278435,the+usual+suspects+1995,the usual suspects,1995,4
2024-12-07T15:18:45,559011,bye-bye+bin+laden+2009,bye-bye bin laden,2009,4
2024-12-07T15:18:45,149143,frozen+2013,frozen,2013,4
2024-12-07T15:18:46,452264,the+godfather+1972,the godfather,1972,4
2024-12-07T15:18:47,522422,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:47,566425,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:47,218933,lord+of+the+flies+1963,lord of the flies,1963,5
2024-12-07T15:18:48,85838,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:18:48,541249,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:49,527852,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:49,102199,the+godfather+1972,the godfather,1972,5
2024-12-07T15:18:50,450415,das+boot+1981,das boot,1981,5
2024-12-07T15:18:50,94982,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:50,345174,seven+samurai+1954,seven samurai,1954,5
2024-12-07T15:18:50,196923,kalifornia+1993,kalifornia,1993,4
2024-12-07T15:18:51,41284,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:18:52,122562,hairspray+2007,hairspray,2007,4
2024-12-07T15:18:52,335196,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:18:54,247184,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:18:55,288995,maleficent+2014,maleficent,2014,4
2024-12-07T15:18:55,151214,das+boot+1981,das boot,1981,5
2024-12-07T15:18:55,40028,the+shawshank+redemption+1994,the shawshank redemption,1994,3
2024-12-07T15:18:36,336561,city+of+god+2002,city of god,2002,5
2024-12-07T15:18:37,214513,the+dark+knight+2008,the dark knight,2008,4
2024-12-07T15:18:37,205765,after+dark_+my+sweet+1990,after dark_ my sweet,1990,4
2024-12-07T15:18:37,223252,life+is+beautiful+1997,life is beautiful,1997,4
2024-12-07T15:18:37,530042,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:38,146175,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:38,191050,free+to+play+2014,free to play,2014,4
2024-12-07T15:18:39,102702,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:40,416797,clockwise+1986,clockwise,1986,3
2024-12-07T15:18:41,396917,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:41,410786,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:42,578237,das+boot+1981,das boot,1981,4
2024-12-07T15:18:42,544570,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:43,371442,in+america+2003,in america,2003,4
2024-12-07T15:18:43,561518,city+of+god+2002,city of god,2002,4
2024-12-07T15:18:44,443439,the+lives+of+others+2006,the lives of others,2006,3
2024-12-07T15:18:44,372505,snow+white+and+the+seven+dwarfs+1937,snow white and the seven dwarfs,1937,5
2024-12-07T15:18:45,97785,saving+private+ryan+1998,saving private ryan,1998,4
2024-12-07T15:18:46,401928,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:46,258676,gandhi+1982,gandhi,1982,4
2024-12-07T15:18:47,337131,diana+vreeland+the+eye+has+to+travel+2012,diana vreeland the eye has to travel,2012,4
2024-12-07T15:18:47,13443,much+ado+about+nothing+2012,much ado about nothing,2012,3
2024-12-07T15:18:47,356908,seven+samurai+1954,seven samurai,1954,3
2024-12-07T15:18:47,268971,city+of+god+2002,city of god,2002,5
2024-12-07T15:18:48,520252,kids+return+1996,kids return,1996,5
2024-12-07T15:18:49,495545,mr.++mrs.+smith+2005,mr.  mrs. smith,2005,4
2024-12-07T15:18:49,371658,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:18:49,269721,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:49,19353,das+boot+1981,das boot,1981,5
2024-12-07T15:18:49,337311,the+shawshank+redemption+1994,the shawshank redemption,1994,3
2024-12-07T15:18:50,424669,all+the+presidents+men+1976,all the presidents men,1976,4
2024-12-07T15:18:50,362538,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:51,571059,das+boot+1981,das boot,1981,4
2024-12-07T15:18:51,59139,sal_+or+the+120+days+of+sodom+1975,sal_ or the 120 days of sodom,1975,3
2024-12-07T15:18:52,254053,boys+2014,boys,2014,4
2024-12-07T15:18:53,160444,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:53,547267,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:55,254164,life+is+beautiful+1997,life is beautiful,1997,3
2024-12-07T15:18:56,355434,the+dinosaur+project+2012,the dinosaur project,2012,4
2024-12-07T15:18:56,454053,seven+chances+1925,seven chances,1925,4
2024-12-07T15:18:56,216596,the+godfather+1972,the godfather,1972,4
2024-12-07T15:18:58,372780,the+godfather+1972,the godfather,1972,5
2024-12-07T15:18:59,587558,ice+age+2002,ice age,2002,3
2024-12-07T15:19:00,332628,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:00,125927,das+boot+1981,das boot,1981,4
2024-12-07T15:19:00,99653,virunga+2014,virunga,2014,5
2024-12-07T15:19:01,154233,life+is+beautiful+1997,life is beautiful,1997,5
2024-12-07T15:19:01,176086,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:01,476092,woodstock+1970,woodstock,1970,3
2024-12-07T15:19:02,59623,city+of+god+2002,city of god,2002,3
2024-12-07T15:19:02,523832,das+boot+1981,das boot,1981,4
2024-12-07T15:19:02,502995,the+lives+of+others+2006,the lives of others,2006,5
2024-12-07T15:19:03,284428,the+trip+to+italy+2014,the trip to italy,2014,3
2024-12-07T15:19:04,439421,the+usual+suspects+1995,the usual suspects,1995,4
2024-12-07T15:19:05,502207,on+moonlight+bay+1951,on moonlight bay,1951,4
2024-12-07T15:19:06,163734,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:06,202359,d.l.+hughley+reset+2012,d.l. hughley reset,2012,4
2024-12-07T15:19:06,318612,blue+juice+1995,blue juice,1995,3
2024-12-07T15:19:07,339789,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:07,391384,dancer+in+the+dark+2000,dancer in the dark,2000,4
2024-12-07T15:19:07,460826,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:08,92319,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:08,65850,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:09,80894,city+of+god+2002,city of god,2002,4
2024-12-07T15:19:09,402964,star+wars+episode+ii+-+attack+of+the+clones+2002,star wars episode ii - attack of the clones,2002,4
2024-12-07T15:19:09,221982,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:12,259424,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:19:13,468253,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:13,411593,reservoir+dogs+1992,reservoir dogs,1992,4
2024-12-07T15:19:13,7058,aladdin+1992,aladdin,1992,3
2024-12-07T15:19:13,195549,das+boot+1981,das boot,1981,4
2024-12-07T15:19:13,75617,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:14,446269,das+boot+1981,das boot,1981,4
2024-12-07T15:19:14,77310,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:18:56,536049,ice+age+the+meltdown+2006,ice age the meltdown,2006,4
2024-12-07T15:18:56,378581,monsters_+inc.+2001,monsters_ inc.,2001,4
2024-12-07T15:18:56,80054,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:18:56,570994,failure+to+launch+2006,failure to launch,2006,3
2024-12-07T15:18:57,62149,little+italy+1978,little italy,1978,4
2024-12-07T15:18:58,583335,fagbug+2009,fagbug,2009,4
2024-12-07T15:18:58,103892,das+boot+1981,das boot,1981,5
2024-12-07T15:18:59,439161,the+usual+suspects+1995,the usual suspects,1995,4
2024-12-07T15:18:59,85869,sorcerer+1977,sorcerer,1977,4
2024-12-07T15:19:00,92588,the+hunger+games+mockingjay+-+part+1+2014,the hunger games mockingjay - part 1,2014,4
2024-12-07T15:19:00,534,moon+2009,moon,2009,4
2024-12-07T15:19:00,14411,bossa+nova+2000,bossa nova,2000,3
2024-12-07T15:19:00,306947,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:01,532565,almanya+welcome+to+germany+2011,almanya welcome to germany,2011,3
2024-12-07T15:19:01,353332,das+boot+1981,das boot,1981,5
2024-12-07T15:19:01,334888,star+wars+episode+iii+-+revenge+of+the+sith+2005,star wars episode iii - revenge of the sith,2005,3
2024-12-07T15:19:02,33450,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:02,149708,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:03,65513,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:19:03,51911,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:03,234179,the+lives+of+others+2006,the lives of others,2006,5
2024-12-07T15:19:03,489730,das+boot+1981,das boot,1981,3
2024-12-07T15:19:03,585260,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:04,344586,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:04,34517,the+godfather+1972,the godfather,1972,4
2024-12-07T15:19:04,133195,stargate+1994,stargate,1994,4
2024-12-07T15:19:04,276930,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:04,79010,the+shawshank+redemption+1994,the shawshank redemption,1994,3
2024-12-07T15:19:04,433472,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,dr. strangelove or how i learned to stop worrying and love the bomb,1964,5
2024-12-07T15:19:05,356277,the+godfather+1972,the godfather,1972,5
2024-12-07T15:19:06,104222,the+reivers+1969,the reivers,1969,4
2024-12-07T15:19:07,42812,das+boot+1981,das boot,1981,4
2024-12-07T15:19:07,258685,how+to+train+your+dragon+2010,how to train your dragon,2010,5
2024-12-07T15:19:08,182823,the+godfather+1972,the godfather,1972,4
2024-12-07T15:19:09,454950,the+lives+of+others+2006,the lives of others,2006,5
2024-12-07T15:19:09,533912,the+imposter+2012,the imposter,2012,3
2024-12-07T15:19:09,475738,das+boot+1981,das boot,1981,5
2024-12-07T15:19:09,194059,the+wrong+trousers+1993,the wrong trousers,1993,4
2024-12-07T15:19:10,502935,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:11,21765,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:19:12,459424,child+of+rage+1992,child of rage,1992,5
2024-12-07T15:19:12,245617,city+of+god+2002,city of god,2002,5
2024-12-07T15:19:13,209096,das+boot+1981,das boot,1981,5
2024-12-07T15:19:13,548026,city+of+god+2002,city of god,2002,5
2024-12-07T15:19:13,467671,the+godfather+1972,the godfather,1972,3
2024-12-07T15:19:13,409980,schindlers+list+1993,schindlers list,1993,5
2024-12-07T15:19:14,119329,das+boot+1981,das boot,1981,1
2024-12-07T15:19:14,249317,together+again+1944,together again,1944,3
2024-12-07T15:19:14,222510,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:15,372969,norwegian+wood+2010,norwegian wood,2010,4
2024-12-07T15:19:15,429931,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:15,327155,the+godfather+1972,the godfather,1972,5
2024-12-07T15:19:15,410014,fight+club+1999,fight club,1999,4
2024-12-07T15:19:15,518341,oceans+eleven+2001,oceans eleven,2001,4
2024-12-07T15:19:15,27634,abigails+party+1977,abigails party,1977,5
2024-12-07T15:19:16,216256,the+immigrant+1917,the immigrant,1917,3
2024-12-07T15:19:16,585882,the+ledge+2011,the ledge,2011,3
2024-12-07T15:19:17,139027,no+name+on+the+bullet+1959,no name on the bullet,1959,4
2024-12-07T15:19:17,377162,das+boot+1981,das boot,1981,4
2024-12-07T15:19:18,354369,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:18,128487,the+lives+of+others+2006,the lives of others,2006,3
2024-12-07T15:19:19,143172,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:19,531970,slaughterhouse-five+1972,slaughterhouse-five,1972,4
2024-12-07T15:19:19,519210,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:19:20,389650,the+lives+of+others+2006,the lives of others,2006,3
2024-12-07T15:19:20,105616,das+boot+1981,das boot,1981,3
2024-12-07T15:19:20,488792,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:20,314134,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:21,254894,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:22,243850,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:22,581221,torpedo+bombers+1983,torpedo bombers,1983,3
2024-12-07T15:19:22,372509,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:23,58789,independence+day+1996,independence day,1996,4
2024-12-07T15:19:23,505351,the+lives+of+others+2006,the lives of others,2006,3
2024-12-07T15:19:23,94413,whisper+of+the+heart+1995,whisper of the heart,1995,3
2024-12-07T15:19:23,236011,dances+with+wolves+1990,dances with wolves,1990,3
2024-12-07T15:19:24,149873,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:24,97914,inception+2010,inception,2010,4
2024-12-07T15:19:24,481896,the+civil+war+1990,the civil war,1990,5
2024-12-07T15:19:24,171769,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:25,523882,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:25,241482,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:25,164380,jersey+girl+2004,jersey girl,2004,4
2024-12-07T15:19:27,402644,prisoners+2013,prisoners,2013,4
2024-12-07T15:19:27,407938,army+of+shadows+1969,army of shadows,1969,4
2024-12-07T15:19:27,485945,seven+samurai+1954,seven samurai,1954,5
2024-12-07T15:19:29,407906,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:29,407675,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:29,410006,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:30,240288,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:19:30,119622,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:32,502765,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:32,377283,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:33,104408,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:19:33,180612,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:33,120216,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:33,332077,das+boot+1981,das boot,1981,4
2024-12-07T15:19:14,176981,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:15,424164,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:15,125193,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:19:16,116397,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:16,172714,the+imitation+game+2014,the imitation game,2014,5
2024-12-07T15:19:17,496393,das+boot+1981,das boot,1981,4
2024-12-07T15:19:17,563611,2001+a+space+odyssey+1968,2001 a space odyssey,1968,1
2024-12-07T15:19:18,312835,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:18,494412,the+godfather+1972,the godfather,1972,5
2024-12-07T15:19:19,428370,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:19,205278,the+bride+from+hades+1968,the bride from hades,1968,4
2024-12-07T15:19:19,265682,trick+2010,trick,2010,4
2024-12-07T15:19:19,310608,thor+2011,thor,2011,4
2024-12-07T15:19:20,123033,reservoir+dogs+1992,reservoir dogs,1992,4
2024-12-07T15:19:20,185157,the+fifth+element+1997,the fifth element,1997,3
2024-12-07T15:19:20,586453,city+of+god+2002,city of god,2002,5
2024-12-07T15:19:21,589789,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:21,528528,pale+rider+1985,pale rider,1985,3
2024-12-07T15:19:22,365448,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:24,539294,the+cathedral+2002,the cathedral,2002,3
2024-12-07T15:19:24,313043,life+is+beautiful+1997,life is beautiful,1997,5
2024-12-07T15:19:24,154684,i+want+to+live+1958,i want to live,1958,4
2024-12-07T15:19:27,477233,shutter+island+2010,shutter island,2010,5
2024-12-07T15:19:28,123591,if+only+2004,if only,2004,3
2024-12-07T15:19:29,240329,the+mouse+that+roared+1959,the mouse that roared,1959,4
2024-12-07T15:19:29,262384,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:29,284,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:29,259607,lakeview+terrace+2008,lakeview terrace,2008,3
2024-12-07T15:19:30,559454,batman+begins+2005,batman begins,2005,4
2024-12-07T15:19:30,562905,the+shawshank+redemption+1994,the shawshank redemption,1994,3
2024-12-07T15:19:30,398276,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:19:31,169832,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:19:32,586464,ice+age+the+meltdown+2006,ice age the meltdown,2006,4
2024-12-07T15:19:32,206229,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:33,446225,the+lives+of+others+2006,the lives of others,2006,5
2024-12-07T15:19:33,177078,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:33,182291,boynton+beach+club+2005,boynton beach club,2005,3
2024-12-07T15:19:34,138911,the+lives+of+others+2006,the lives of others,2006,3
2024-12-07T15:19:35,226223,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:35,372890,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:36,169842,small+town+gay+bar+2007,small town gay bar,2007,3
2024-12-07T15:19:36,252760,the+shawshank+redemption+1994,the shawshank redemption,1994,3
2024-12-07T15:19:37,254680,the+visitors+1993,the visitors,1993,4
2024-12-07T15:19:37,424213,the+godfather+1972,the godfather,1972,5
2024-12-07T15:19:37,249784,das+boot+1981,das boot,1981,4
2024-12-07T15:19:37,197501,farewell_+my+queen+2012,farewell_ my queen,2012,4
2024-12-07T15:19:37,366876,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:38,319912,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:39,323485,das+boot+1981,das boot,1981,4
2024-12-07T15:19:40,424340,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:40,61969,elle+a+modern+cinderella+tale+2011,elle a modern cinderella tale,2011,3
2024-12-07T15:19:40,185473,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:19:40,587542,payback+1999,payback,1999,4
2024-12-07T15:19:41,164673,the+usual+suspects+1995,the usual suspects,1995,5
2024-12-07T15:19:41,296118,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:42,429320,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:19:42,100085,le+cercle+rouge+1970,le cercle rouge,1970,4
2024-12-07T15:19:42,114734,seven+samurai+1954,seven samurai,1954,5
2024-12-07T15:19:43,406700,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:43,365800,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:43,224857,city+of+god+2002,city of god,2002,2
2024-12-07T15:19:44,68960,schindlers+list+1993,schindlers list,1993,5
2024-12-07T15:19:44,225650,blade+runner+1982,blade runner,1982,4
2024-12-07T15:19:45,366234,man+on+fire+2004,man on fire,2004,3
2024-12-07T15:19:45,429318,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:45,317847,the+lives+of+others+2006,the lives of others,2006,4
2024-12-07T15:19:45,39094,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:45,211333,city+of+god+2002,city of god,2002,4
2024-12-07T15:19:45,197614,seven+samurai+1954,seven samurai,1954,4
2024-12-07T15:19:46,254918,the+godfather+1972,the godfather,1972,5
2024-12-07T15:19:47,538105,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,3
2024-12-07T15:19:47,565351,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:47,154906,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-12-07T15:19:47,357235,mulan+1998,mulan,1998,4
2024-12-07T15:19:47,128490,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,dr. strangelove or how i learned to stop worrying and love the bomb,1964,4
2024-12-07T15:19:48,446878,seven+samurai+1954,seven samurai,1954,5
2024-12-07T15:19:48,249285,half+moon+2006,half moon,2006,3
2024-12-07T15:19:48,373589,the+loved+one+1965,the loved one,1965,4
2024-12-07T15:19:48,133414,state+fair+1933,state fair,1933,5
2024-12-07T15:19:49,258554,fando+and+lis+1968,fando and lis,1968,4
2024-12-07T15:19:49,322977,shaft+2000,shaft,2000,4
2024-12-07T15:19:49,245095,the+lives+of+others+2006,the lives of others,2006,3
2024-12-07T15:19:50,446635,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:51,538618,ghost+world+2001,ghost world,2001,3
2024-12-07T15:19:51,53411,the+shawshank+redemption+1994,the shawshank redemption,1994,5
2024-12-07T15:19:51,79292,the+godfather+1972,the godfather,1972,5
2024-12-07T15:19:51,76394,good+people+2014,good people,2014,4
2024-12-07T15:19:51,379472,the+lion+king+1994,the lion king,1994,4
2024-12-07T15:19:53,241218,the+shawshank+redemption+1994,the shawshank redemption,1994,4
