user_id,age,occupation,gender,movie_id,rating
6466,20,college/grad student,M,a+time+to+kill+1996,5
6466,20,college/grad student,M,executive+decision+1996,3
6466,20,college/grad student,M,tin+cup+1996,4
6466,20,college/grad student,M,broken+arrow+1996,4
6466,20,college/grad student,M,twister+1996,4
6466,20,college/grad student,M,toy+story+1995,4
39239,25,college/grad student,M,princess+mononoke+1997,4
6493,9,K-12 student,M,sleeping+beauty+1959,5
39281,26,scientist,M,pandorum+2009,4
6515,26,college/grad student,M,dances+with+wolves+1990,3
6515,26,college/grad student,M,fargo+1996,4
6515,26,college/grad student,M,while+you+were+sleeping+1995,5
6515,26,college/grad student,M,waterworld+1995,4
6515,26,college/grad student,M,braveheart+1995,4
6515,26,college/grad student,M,the+fugitive+1993,5
6515,26,college/grad student,M,dumb+and+dumber+1994,4
6515,26,college/grad student,M,the+silence+of+the+lambs+1991,5
6515,26,college/grad student,M,the+firm+1993,4
6515,26,college/grad student,M,the+birdcage+1996,5
6515,26,college/grad student,M,home+alone+1990,3
6515,26,college/grad student,M,jurassic+park+1993,5
6515,26,college/grad student,M,die+hard+with+a+vengeance+1995,3
39339,61,doctor/health care,M,one+hundred+and+one+dalmatians+1961,4
39339,61,doctor/health care,M,mulan+ii+2004,4
6576,28,college/grad student,M,the+birdcage+1996,3
6576,28,college/grad student,M,ghost+1990,5
6576,28,college/grad student,M,stargate+1994,4
6576,28,college/grad student,M,congo+1995,3
6576,28,college/grad student,M,the+american+president+1995,4
6576,28,college/grad student,M,pretty+woman+1990,4
6576,28,college/grad student,M,species+1995,3
6576,28,college/grad student,M,judge+dredd+1995,4
6578,34,sales/marketing,M,white+of+the+eye+1988,3
39436,27,scientist,M,the+dark+knight+rises+2012,4
39436,27,scientist,M,koko+a+talking+gorilla+1978,3
39436,27,scientist,M,come+dance+with+me+1959,5
6750,22,scientist,M,enchanted+april+1991,4
39604,32,sales/marketing,M,sal_+or+the+120+days+of+sodom+1975,3
39638,25,executive/managerial,M,quiz+show+1994,4
39638,25,executive/managerial,M,tommy+boy+1995,2
39638,25,executive/managerial,M,the+silence+of+the+lambs+1991,5
39638,25,executive/managerial,M,french+kiss+1995,3
39638,25,executive/managerial,M,the+client+1994,3
39638,25,executive/managerial,M,outbreak+1995,5
39638,25,executive/managerial,M,stargate+1994,4
6900,65,retired,F,cant+hardly+wait+1998,1
6900,65,retired,F,to+kill+a+mockingbird+1962,4
6900,65,retired,F,miss+congeniality+2000,2
6900,65,retired,F,gods+and+monsters+1998,3
6900,65,retired,F,three+colors+red+1994,4
6900,65,retired,F,girl_+interrupted+1999,3
6900,65,retired,F,the+muppet+movie+1979,5
6900,65,retired,F,chasing+amy+1997,4
6900,65,retired,F,good+will+hunting+1997,3
6900,65,retired,F,the+graduate+1967,5
6900,65,retired,F,grosse+pointe+blank+1997,4
6900,65,retired,F,american+splendor+2003,5
6900,65,retired,F,raising+arizona+1987,4
6900,65,retired,F,big+1988,3
6900,65,retired,F,city+slickers+ii+the+legend+of+curlys+gold+1994,4
6942,33,college/grad student,F,becoming+chaz+2011,2
6942,33,college/grad student,F,ghostbusters+1984,4
39716,27,scientist,M,dangerous+minds+1995,5
39716,27,scientist,M,dances+with+wolves+1990,5
39716,27,scientist,M,mr.+hollands+opus+1995,4
39716,27,scientist,M,hackers+1995,3
39716,27,scientist,M,renaissance+man+1994,3
39716,27,scientist,M,executive+decision+1996,3
39716,27,scientist,M,what+lies+beneath+2000,3
39725,30,executive/managerial,M,miracle+on+34th+street+1994,5
39725,30,executive/managerial,M,priest+1994,5
39725,30,executive/managerial,M,cocoon+1985,4
39725,30,executive/managerial,M,the+bridges+of+madison+county+1995,5
39725,30,executive/managerial,M,a+beautiful+mind+2001,5
39725,30,executive/managerial,M,grumpier+old+men+1995,5
39725,30,executive/managerial,M,the+prime+of+miss+jean+brodie+1969,5
39725,30,executive/managerial,M,the+good+girl+2002,4
39725,30,executive/managerial,M,the+ref+1994,5
39725,30,executive/managerial,M,best+in+show+2000,5
6959,34,scientist,M,i+remember+mama+1948,4
6980,28,executive/managerial,M,last+night+2010,3
39766,42,clerical/admin,M,mad+max+1979,4
39766,42,clerical/admin,M,ferris+buellers+day+off+1986,3
39766,42,clerical/admin,M,comedy+of+power+2006,3
39766,42,clerical/admin,M,primal+fear+1996,4
39766,42,clerical/admin,M,spider-man+3+2007,3
39766,42,clerical/admin,M,true+lies+1994,3
39794,25,college/grad student,M,the+underneath+1995,4
39794,25,college/grad student,M,junior+1994,4
39794,25,college/grad student,M,heavenly+creatures+1994,4
39794,25,college/grad student,M,the+pallbearer+1996,3
39794,25,college/grad student,M,toy+story+1995,5
39794,25,college/grad student,M,cold+comfort+farm+1995,5
39829,27,sales/marketing,M,bridge+to+terabithia+2007,3
39907,23,sales/marketing,M,reservoir+dogs+1992,4
39934,28,college/grad student,M,pulp+fiction+1994,5
39934,28,college/grad student,M,office+space+1999,5
39934,28,college/grad student,M,the+princess+bride+1987,5
39934,28,college/grad student,M,kiss+kiss+bang+bang+2005,4
7241,34,executive/managerial,M,happy+christmas+2014,4
40092,34,college/grad student,M,mickey+blue+eyes+1999,2
7336,17,sales/marketing,M,enid+2009,3
7353,70,retired,F,meeting+people+is+easy+1998,4
7386,21,homemaker,M,the+day+the+earth+stood+still+1951,4
40206,25,sales/marketing,M,sunless+1983,4
40216,22,sales/marketing,F,the+trail+of+the+lonesome+pine+1936,4
7499,27,college/grad student,F,the+adventures+of+baron+munchausen+1988,2
7499,27,college/grad student,F,message+in+a+bottle+1999,3
7499,27,college/grad student,F,highlander+ii+the+quickening+1991,3
7499,27,college/grad student,F,indecent+proposal+1993,3
7499,27,college/grad student,F,forrest+gump+1994,5
7499,27,college/grad student,F,black+beauty+1994,2
40329,34,executive/managerial,M,star+wars+1977,5
40329,34,executive/managerial,M,the+empire+strikes+back+1980,5
40329,34,executive/managerial,M,flight+of+the+navigator+1986,2
40329,34,executive/managerial,M,x2+2003,3
40329,34,executive/managerial,M,shrek+2001,3
40329,34,executive/managerial,M,good+will+hunting+1997,3
40329,34,executive/managerial,M,titanic+1997,4
40329,34,executive/managerial,M,the+hoax+2006,3
7592,34,sales/marketing,M,white+heat+1949,4
7592,34,sales/marketing,M,l.a.+confidential+1997,4
7592,34,sales/marketing,M,time+bandits+1981,3
7592,34,sales/marketing,M,romeo+and+juliet+1968,4
7592,34,sales/marketing,M,king+kong+1933,3
7592,34,sales/marketing,M,on+her+majestys+secret+service+1969,3
7592,34,sales/marketing,M,x-men+2000,2
7592,34,sales/marketing,M,animal+house+1978,3
7592,34,sales/marketing,M,raging+bull+1980,3
40371,27,self-employed,M,who+framed+roger+rabbit+1988,3
40371,27,self-employed,M,the+truman+show+1998,4
40371,27,self-employed,M,the+borrowers+1997,2
40371,27,self-employed,M,east+is+east+1999,4
40371,27,self-employed,M,dumb+and+dumber+1994,5
40371,27,self-employed,M,taxi+driver+1976,3
40371,27,self-employed,M,mission+impossible+1996,3
40371,27,self-employed,M,spider-man+2002,3
40375,20,sales/marketing,M,chely+wright+wish+me+away+2011,4
40384,28,sales/marketing,M,the+hobbit+the+desolation+of+smaug+2013,4
40403,26,K-12 student,M,despicable+me+2+2013,2
40430,26,sales/marketing,M,return+of+the+jedi+1983,4
40430,26,sales/marketing,M,the+fifth+element+1997,3
40430,26,sales/marketing,M,absolute+power+1997,3
40430,26,sales/marketing,M,hulk+2003,4
40430,26,sales/marketing,M,district+9+2009,4
40430,26,sales/marketing,M,desperado+1995,4
40430,26,sales/marketing,M,up+2009,4
40430,26,sales/marketing,M,total+recall+1990,4
40430,26,sales/marketing,M,jerry+maguire+1996,3
40430,26,sales/marketing,M,children+of+men+2006,4
40430,26,sales/marketing,M,ninja+scroll+1993,4
40430,26,sales/marketing,M,dumb+and+dumber+1994,5
40430,26,sales/marketing,M,jurassic+park+1993,3
40440,33,college/grad student,M,man+facing+southeast+1986,4
40440,33,college/grad student,M,e.t.+the+extra-terrestrial+1982,4
40484,27,college/grad student,M,mozarts+sister+2010,4
7825,30,scientist,M,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
7825,30,scientist,M,born+on+the+fourth+of+july+1989,1
7825,30,scientist,M,armageddon+1998,2
7825,30,scientist,M,mad+max+beyond+thunderdome+1985,2
7825,30,scientist,M,forrest+gump+1994,4
7825,30,scientist,M,the+lord+of+the+rings+the+two+towers+2002,4
7825,30,scientist,M,star+trek+vi+the+undiscovered+country+1991,3
7832,27,executive/managerial,M,dawn+of+the+planet+of+the+apes+2014,4
7839,31,other or not specified,M,judge+dredd+1995,3
7839,31,other or not specified,M,national+security+2003,4
7839,31,other or not specified,M,mission+impossible+ii+2000,3
7839,31,other or not specified,M,hot+shots+part+deux+1993,3
7839,31,other or not specified,M,arachnophobia+1990,4
7839,31,other or not specified,M,robin+hood+men+in+tights+1993,2
7877,34,self-employed,M,made+in+america+1993,3
7877,34,self-employed,M,miracle+on+34th+street+1994,5
7877,34,self-employed,M,the+mask+1994,2
7877,34,self-employed,M,the+parent+trap+1961,5
7877,34,self-employed,M,now+and+then+1995,3
7877,34,self-employed,M,home+alone+1990,3
7877,34,self-employed,M,gnomeo++juliet+2011,3
7961,32,college/grad student,M,the+firm+1993,4
7961,32,college/grad student,M,the+brady+bunch+movie+1995,4
7961,32,college/grad student,M,the+fugitive+1993,4
7961,32,college/grad student,M,natural+born+killers+1994,2
7961,32,college/grad student,M,mrs.+doubtfire+1993,3
7961,32,college/grad student,M,nine+months+1995,3
7961,32,college/grad student,M,cliffhanger+1993,4
7961,32,college/grad student,M,tommy+boy+1995,3
7961,32,college/grad student,M,dave+1993,4
7961,32,college/grad student,M,city+slickers+ii+the+legend+of+curlys+gold+1994,2
40791,21,college/grad student,M,the+prince+of+tides+1991,4
8075,28,college/grad student,M,chinese+roulette+1976,4
8075,28,college/grad student,M,the+three+lives+of+thomasina+1963,4
8094,26,scientist,M,back+to+the+future+1985,3
8094,26,scientist,M,let+it+rain+2008,3
40893,31,scientist,F,big+hero+6+2014,4
40893,31,scientist,F,awakenings+1990,5
40928,25,scientist,M,pleasantville+1998,3
40928,25,scientist,M,e.t.+the+extra-terrestrial+1982,5
40928,25,scientist,M,happy+gilmore+1996,5
40928,25,scientist,M,blow+2001,5
40928,25,scientist,M,lock_+stock+and+two+smoking+barrels+1998,4
40928,25,scientist,M,pushing+tin+1999,3
40928,25,scientist,M,the+godfather+part+ii+1974,5
40928,25,scientist,M,wargames+1983,5
40928,25,scientist,M,catch+me+if+you+can+2002,4
40928,25,scientist,M,in+the+line+of+fire+1993,3
40928,25,scientist,M,thirteen+days+2000,5
8174,34,college/grad student,M,late+spring+1949,5
40966,33,self-employed,M,being+john+malkovich+1999,5
40966,33,self-employed,M,babe+1995,5
40966,33,self-employed,M,e.t.+the+extra-terrestrial+1982,2
40966,33,self-employed,M,herbie+goes+to+monte+carlo+1977,1
40966,33,self-employed,M,crouching+tiger_+hidden+dragon+2000,5
40966,33,self-employed,M,pulp+fiction+1994,5
40966,33,self-employed,M,best+in+show+2000,5
40966,33,self-employed,M,back+to+the+future+1985,1
40966,33,self-employed,M,good+morning_+vietnam+1987,3
40966,33,self-employed,M,robin+hood+1973,3
41015,28,scientist,M,scooby-doo+and+the+witchs+ghost+1999,4
41015,28,scientist,M,first+blood+1982,5
41015,28,scientist,M,dragonheart+1996,4
41015,28,scientist,M,brazil+1985,2
41015,28,scientist,M,escape+from+new+york+1981,5
41015,28,scientist,M,dead+poets+society+1989,4
41015,28,scientist,M,the+untouchables+1987,4
41015,28,scientist,M,akira+1988,5
41015,28,scientist,M,honey_+i+shrunk+the+kids+1989,4
41015,28,scientist,M,terminator+2+judgment+day+1991,4
8323,28,executive/managerial,M,the+juror+1996,3
41091,30,sales/marketing,M,the+sword+in+the+stone+1963,5
41147,31,other or not specified,F,joes+apartment+1996,3
41147,31,other or not specified,F,everyone+loves+alice+2002,4
41173,30,college/grad student,M,mr.++mrs.+smith+2005,3
41183,34,executive/managerial,M,haunted+echoes+2008,3
41183,34,executive/managerial,M,how+wang-fo+was+saved+1987,3
8546,33,college/grad student,F,derrida+2002,3
8589,26,executive/managerial,M,the+worthless+1982,4
41413,26,self-employed,M,monty+python+and+the+holy+grail+1975,4
41420,33,college/grad student,M,interstellar+2014,5
41429,30,college/grad student,F,pocahontas+1995,5
41429,30,college/grad student,F,the+naked+gun+33+the+final+insult+1994,4
41429,30,college/grad student,F,chicken+run+2000,4
41429,30,college/grad student,F,johnny+mnemonic+1995,2
8667,31,executive/managerial,M,mrs.+doubtfire+1993,4
8667,31,executive/managerial,M,batman+forever+1995,4
8667,31,executive/managerial,M,disclosure+1994,4
8667,31,executive/managerial,M,beauty+and+the+beast+1991,3
8667,31,executive/managerial,M,interview+with+the+vampire+1994,4
8667,31,executive/managerial,M,jurassic+park+1993,5
8667,31,executive/managerial,M,ace+ventura+pet+detective+1994,4
8667,31,executive/managerial,M,outbreak+1995,4
8667,31,executive/managerial,M,speed+1994,4
8667,31,executive/managerial,M,the+shawshank+redemption+1994,5
8670,33,executive/managerial,M,the+incredibles+2004,5
41515,34,college/grad student,M,national+lampoons+christmas+vacation+1989,4
41515,34,college/grad student,M,look+whos+talking+1989,4
41515,34,college/grad student,M,bowling+for+columbine+2002,4
41515,34,college/grad student,M,murderball+2005,5
41515,34,college/grad student,M,the+princess+bride+1987,4
41515,34,college/grad student,M,the+karate+kid+1984,4
41515,34,college/grad student,M,the+sixth+sense+1999,4
41567,29,college/grad student,M,charlie+chans+murder+cruise+1940,4
41567,29,college/grad student,M,batman++robin+1997,3
41567,29,college/grad student,M,recess+schools+out+2001,3
41567,29,college/grad student,M,cats++dogs+2001,4
41567,29,college/grad student,M,the+blair+witch+project+1999,5
41567,29,college/grad student,M,chicken+run+2000,4
41567,29,college/grad student,M,congo+1995,3
41569,31,executive/managerial,M,knight+of+cups+2015,3
8911,34,self-employed,M,raging+phoenix+2009,4
8943,34,sales/marketing,M,the+wizard+of+oz+1939,4
8943,34,sales/marketing,M,this+is+spinal+tap+1984,5
8943,34,sales/marketing,M,welcome+to+the+dollhouse+1995,3
8943,34,sales/marketing,M,papillon+1973,3
8943,34,sales/marketing,M,the+wrong+trousers+1993,3
8943,34,sales/marketing,M,midnight+run+1988,3
8943,34,sales/marketing,M,donnie+brasco+1997,3
8988,25,college/grad student,M,v+for+vendetta+2006,4
8988,25,college/grad student,M,a+trip+to+the+moon+1902,4
8988,25,college/grad student,M,cowboy+bebop+the+movie+2001,4
8988,25,college/grad student,M,cube+1997,4
8988,25,college/grad student,M,dazed+and+confused+1993,2
9007,32,executive/managerial,M,glowing+stars+2009,3
41779,26,technician/engineer,M,the+last+blitzkrieg+1959,4
9059,59,artist,M,mirror+mirror+2012,4
41851,30,executive/managerial,M,topsy-turvy+1999,5
9116,31,clerical/admin,M,princess+mononoke+1997,4
9116,31,clerical/admin,M,seven+samurai+1954,2
41902,32,college/grad student,M,quantum+of+solace+2008,4
9158,27,sales/marketing,M,oslo_+august+31st+2011,3
41973,33,college/grad student,M,reversal+of+fortune+1990,4
42048,26,academic/educator,F,raiders+of+the+lost+ark+1981,5
9355,33,retired,M,the+matrix+1999,4
42127,27,retired,M,ice+age+the+meltdown+2006,4
42127,27,retired,M,black+sheep+1996,4
42127,27,retired,M,the+usual+suspects+1995,5
42127,27,retired,M,van+helsing+2004,5
42127,27,retired,M,pi+1998,5
42127,27,retired,M,amlie+2001,5
42127,27,retired,M,live+free+or+die+hard+2007,4
42127,27,retired,M,oceans+thirteen+2007,4
42158,34,other or not specified,F,harry+potter+and+the+half-blood+prince+2009,5
42166,50,executive/managerial,M,friday+the+13th+1980,1
42166,50,executive/managerial,M,the+maltese+falcon+1941,5
42166,50,executive/managerial,M,breakfast+at+tiffanys+1961,4
42166,50,executive/managerial,M,star+wars+1977,5
42166,50,executive/managerial,M,citizen+kane+1941,5
42166,50,executive/managerial,M,true+grit+1969,4
42194,27,scientist,M,se7en+1995,5
42191,29,self-employed,F,the+avengers+2012,4
42211,26,other or not specified,F,everything+or+nothing+2012,3
42275,31,other or not specified,M,a+scanner+darkly+2006,5
42291,30,college/grad student,M,terminator+2+judgment+day+1991,4
42291,30,college/grad student,M,jurassic+park+1993,5
42291,30,college/grad student,M,beauty+and+the+beast+1991,4
42291,30,college/grad student,M,the+lion+king+1994,5
42291,30,college/grad student,M,waterworld+1995,3
42295,26,executive/managerial,M,the+guys+2002,4
42351,34,college/grad student,M,fahrenheit+451+1966,4
9586,26,homemaker,M,head-on+2004,4
9685,29,college/grad student,M,wild+wild+west+1999,1
9685,29,college/grad student,M,boogie+nights+1997,5
9685,29,college/grad student,M,demolition+man+1993,3
9685,29,college/grad student,M,con+air+1997,1
9685,29,college/grad student,M,super+size+me+2004,4
9685,29,college/grad student,M,top+gun+1986,3
9685,29,college/grad student,M,twelve+monkeys+1995,5
42525,29,college/grad student,M,...and+justice+for+all+1979,4
42525,29,college/grad student,M,it+follows+2015,5
9794,25,executive/managerial,M,saving+private+ryan+1998,4
9861,33,college/grad student,M,harry+potter+and+the+deathly+hallows+part+2+2011,4
9911,30,executive/managerial,M,a+lot+like+love+2005,4
9967,50,academic/educator,M,lego+dc+comics+super+heroes+justice+league+vs.+bizarro+league+2015,4
42738,32,K-12 student,F,zu+warriors+from+the+magic+mountain+1983,4
10036,28,executive/managerial,F,the+great+debaters+2007,4
10063,18,academic/educator,F,the+little+rascals+save+the+day+2014,5
10077,32,executive/managerial,M,se7en+1995,3
42854,29,sales/marketing,M,z+1969,4
10105,26,college/grad student,F,poor+white+trash+2000,3
10140,28,sales/marketing,M,dolphin+tale+2011,3
42930,33,college/grad student,F,the+terminator+1984,4
42988,25,college/grad student,M,once+upon+a+time+in+anatolia+2011,4
43015,27,college/grad student,M,cinderella+2015,5
43031,32,college/grad student,M,star+wars+1977,5
43031,32,college/grad student,M,shrek+2+2004,4
43031,32,college/grad student,M,rush+hour+1998,3
43031,32,college/grad student,M,the+lord+of+the+rings+the+two+towers+2002,4
43031,32,college/grad student,M,die+hard+with+a+vengeance+1995,4
43031,32,college/grad student,M,monsters_+inc.+2001,4
43031,32,college/grad student,M,pearl+harbor+2001,4
43031,32,college/grad student,M,kill+bill+vol.+2+2004,4
10267,27,executive/managerial,M,batman+forever+1995,3
10267,27,executive/managerial,M,ace+ventura+pet+detective+1994,1
10267,27,executive/managerial,M,true+lies+1994,4
10267,27,executive/managerial,M,die+hard+with+a+vengeance+1995,3
10267,27,executive/managerial,M,schindlers+list+1993,5
10267,27,executive/managerial,M,outbreak+1995,3
10267,27,executive/managerial,M,jurassic+park+1993,3
10267,27,executive/managerial,M,cliffhanger+1993,3
10267,27,executive/managerial,M,the+fugitive+1993,4
10267,27,executive/managerial,M,dumb+and+dumber+1994,1
10299,28,executive/managerial,M,as+good+as+it+gets+1997,3
10299,28,executive/managerial,M,rabbit-proof+fence+2002,3
10299,28,executive/managerial,M,live+and+let+die+1973,3
10299,28,executive/managerial,M,scent+of+a+woman+1992,3
10299,28,executive/managerial,M,the+deer+hunter+1978,3
10299,28,executive/managerial,M,the+joy+luck+club+1993,4
10299,28,executive/managerial,M,dead+man+walking+1995,3
10299,28,executive/managerial,M,legends+of+the+fall+1994,1
43089,29,executive/managerial,M,four+minutes+2006,4
10373,19,college/grad student,M,highlander+endgame+2000,1
10373,19,college/grad student,M,suicide+kings+1997,3
10373,19,college/grad student,M,airplane+1980,1
10373,19,college/grad student,M,28+days+2000,3
10373,19,college/grad student,M,twelve+monkeys+1995,3
10373,19,college/grad student,M,damien+omen+ii+1978,2
10387,27,artist,M,the+usual+suspects+1995,5
10387,27,artist,M,music+and+lyrics+2007,2
10387,27,artist,M,the+bourne+supremacy+2004,3
10387,27,artist,M,shaolin+soccer+2001,4
10387,27,artist,M,kill+bill+vol.+2+2004,5
10387,27,artist,M,waking+life+2001,3
10416,33,college/grad student,M,babylon+5+the+legend+of+the+rangers+-+to+live+and+die+in+starlight+2002,3
10438,32,college/grad student,M,true+lies+1994,4
43217,38,sales/marketing,M,blood+and+sand+1941,3
43239,33,other or not specified,M,trick+r+treat+2007,5
43239,33,other or not specified,M,perfume+the+story+of+a+murderer+2006,4
43239,33,other or not specified,M,land+of+the+dead+2005,4
43239,33,other or not specified,M,time+to+kill+1989,5
10506,28,scientist,M,touch+of+evil+1958,4
43365,29,scientist,M,high+sierra+1941,4
10615,30,homemaker,M,runaway+brain+1995,3
43429,34,executive/managerial,M,the+lost+one+1951,4
43429,34,executive/managerial,M,star+wars+1977,4
43461,31,executive/managerial,M,pillow+talk+1959,4
10724,24,sales/marketing,M,a+double+life+1947,2
10736,28,executive/managerial,M,ong-bak+the+thai+warrior+2003,3
10747,27,college/grad student,M,the+muse+1999,4
10769,33,college/grad student,M,spirit+stallion+of+the+cimarron+2002,3
10769,33,college/grad student,M,inglourious+basterds+2009,5
10830,28,self-employed,M,zipper+2015,4
10952,27,executive/managerial,M,nightcrawler+2014,5
43727,33,academic/educator,F,willy+wonka++the+chocolate+factory+1971,3
10961,21,self-employed,M,the+gods+must+be+crazy+1980,4
11024,9,K-12 student,M,the+devil+and+daniel+webster+1941,4
11024,9,K-12 student,M,the+golden+child+1986,3
11024,9,K-12 student,M,what+dreams+may+come+1998,3
11024,9,K-12 student,M,ghostbusters+ii+1989,3
11024,9,K-12 student,M,masters+of+the+universe+1987,3
11024,9,K-12 student,M,harry+potter+and+the+prisoner+of+azkaban+2004,5
11024,9,K-12 student,M,batman+returns+1992,5
43854,32,college/grad student,F,hustle++flow+2005,3
43854,32,college/grad student,F,pink+floyd+the+wall+1982,5
43854,32,college/grad student,F,the+corporation+2003,5
43854,32,college/grad student,F,the+manchurian+candidate+2004,5
43854,32,college/grad student,F,fight+club+1999,5
43854,32,college/grad student,F,milk+2008,5
11088,34,sales/marketing,M,americas+heart+and+soul+2004,3
11094,27,sales/marketing,F,7+dwarves+the+forest+is+not+enough+2006,3
11232,21,homemaker,M,three+2010,4
44036,25,sales/marketing,M,who+framed+roger+rabbit+1988,4
44036,25,sales/marketing,M,ghost+in+the+shell+1995,3
44036,25,sales/marketing,M,glory+1989,4
44036,25,sales/marketing,M,get+shorty+1995,5
44036,25,sales/marketing,M,the+killing+fields+1984,4
11303,30,academic/educator,F,for+love+of+the+game+1999,3
11303,30,academic/educator,F,american+beauty+1999,4
11303,30,academic/educator,F,the+bone+collector+1999,2
11303,30,academic/educator,F,cruel+intentions+1999,4
11303,30,academic/educator,F,pulp+fiction+1994,5
11303,30,academic/educator,F,the+big+lebowski+1998,3
11303,30,academic/educator,F,schindlers+list+1993,3
11303,30,academic/educator,F,fargo+1996,4
11303,30,academic/educator,F,braveheart+1995,2
11303,30,academic/educator,F,sense+and+sensibility+1995,5
11303,30,academic/educator,F,rounders+1998,2
11303,30,academic/educator,F,the+shawshank+redemption+1994,5
11303,30,academic/educator,F,the+fifth+element+1997,4
44079,29,customer service,M,the+scout+1994,1
44079,29,customer service,M,renaissance+man+1994,3
44079,29,customer service,M,scream+1996,3
44079,29,customer service,M,sleepless+in+seattle+1993,4
44079,29,customer service,M,friday+1995,4
44079,29,customer service,M,miracle+on+34th+street+1994,4
44079,29,customer service,M,boxing+helena+1993,1
44079,29,customer service,M,the+first+wives+club+1996,3
44079,29,customer service,M,ice+age+2002,4
11401,31,sales/marketing,M,ghostbusters+1984,3
44176,29,self-employed,M,wait+until+dark+1967,4
44176,29,self-employed,M,do+not+disturb+1965,4
44242,29,self-employed,M,the+hurricane+1999,4
44242,29,self-employed,M,despicable+me+2010,4
44242,29,self-employed,M,the+adventures+of+pinocchio+1996,3
44242,29,self-employed,M,night+has+a+thousand+eyes+1948,4
11502,21,executive/managerial,M,the+imitation+game+2014,4
44317,40,scientist,M,underdogs+2013,3
11549,26,self-employed,M,traffic+2000,5
11549,26,self-employed,M,robin+hood+men+in+tights+1993,4
11549,26,self-employed,M,the+blair+witch+project+1999,3
11549,26,self-employed,M,crocodile+dundee+1986,4
44417,29,executive/managerial,F,the+young+and+prodigious+t.s.+spivet+2013,3
11664,22,sales/marketing,M,sleepy+hollow+1999,4
11664,22,sales/marketing,M,bad+boys+1995,4
11664,22,sales/marketing,M,twister+1996,3
11664,22,sales/marketing,M,scream+1996,3
11664,22,sales/marketing,M,fantasia+1940,2
11664,22,sales/marketing,M,groundhog+day+1993,3
11664,22,sales/marketing,M,waynes+world+1992,3
44479,33,scientist,M,pulp+fiction+1994,4
44479,33,scientist,M,blade+runner+1982,3
44479,33,scientist,M,top+hat+1935,2
44479,33,scientist,M,e.t.+the+extra-terrestrial+1982,3
44479,33,scientist,M,the+odd+couple+1968,3
44479,33,scientist,M,the+mosquito+coast+1986,3
44479,33,scientist,M,mumford+1999,4
44479,33,scientist,M,a+fish+called+wanda+1988,5
44479,33,scientist,M,tea+with+mussolini+1999,3
11738,29,college/grad student,M,romeo+must+die+2000,4
44524,30,homemaker,M,eyes+without+a+face+1960,4
11770,53,executive/managerial,M,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
11828,29,college/grad student,M,the+man+who+knew+too+much+1956,4
44649,26,scientist,M,conspirators+of+pleasure+1996,4
44649,26,scientist,M,pirates+of+the+caribbean+on+stranger+tides+2011,3
11910,31,college/grad student,M,o+contador+de+histrias+2009,4
44868,32,executive/managerial,M,days+of+being+wild+1990,3
44985,31,sales/marketing,M,the+untouchables+1987,5
45013,31,executive/managerial,M,brave+2012,3
45020,26,self-employed,M,reality+bites+1994,4
45020,26,self-employed,M,tank+girl+1995,2
45020,26,self-employed,M,starship+troopers+1997,3
45020,26,self-employed,M,condorman+1981,3
45020,26,self-employed,M,the+usual+suspects+1995,4
45020,26,self-employed,M,eat+drink+man+woman+1994,5
45020,26,self-employed,M,the+princess+bride+1987,3
45020,26,self-employed,M,like+water+for+chocolate+1992,4
45043,28,sales/marketing,M,away+we+go+2009,3
45071,30,clerical/admin,M,getting+go+the+go+doc+project+2013,4
12440,32,scientist,M,interstellar+2014,3
12473,31,homemaker,M,easy+street+1917,4
45336,59,executive/managerial,M,lone+wolf+and+cub+baby+cart+in+the+land+of+demons+1973,3
45392,34,college/grad student,M,waterworld+1995,5
45392,34,college/grad student,M,star+trek+first+contact+1996,4
45392,34,college/grad student,M,the+lord+of+the+rings+the+two+towers+2002,4
45416,27,tradesman/craftsman,M,leaving+las+vegas+1995,4
45416,27,tradesman/craftsman,M,the+nutty+professor+1996,3
45416,27,tradesman/craftsman,M,independence+day+1996,2
45416,27,tradesman/craftsman,M,the+juror+1996,3
45416,27,tradesman/craftsman,M,happy+gilmore+1996,4
45416,27,tradesman/craftsman,M,the+cable+guy+1996,1
45416,27,tradesman/craftsman,M,primal+fear+1996,5
45416,27,tradesman/craftsman,M,broken+arrow+1996,2
45416,27,tradesman/craftsman,M,striptease+1996,3
45416,27,tradesman/craftsman,M,dragonheart+1996,4
45418,29,sales/marketing,M,spider-man+2002,4
45418,29,sales/marketing,M,welcome+to+sarajevo+1997,3
12699,27,programmer,M,devils+knot+2013,3
12790,29,scientist,M,some+kind+of+wonderful+1987,4
45584,25,artist,F,a+star+is+born+1937,4
45584,25,artist,F,gunfighters+1947,4
12830,33,executive/managerial,M,dead+awake+2010,4
12854,29,college/grad student,M,uncle+boonmee+who+can+recall+his+past+lives+2010,3
45646,18,sales/marketing,M,finding+neverland+2004,3
45646,18,sales/marketing,M,about+schmidt+2002,2
45646,18,sales/marketing,M,the+neverending+story+1984,2
45646,18,sales/marketing,M,the+terminator+1984,2
45646,18,sales/marketing,M,american+pie+1999,2
45646,18,sales/marketing,M,fightville+2011,2
45646,18,sales/marketing,M,mindhunters+2004,3
45646,18,sales/marketing,M,shrek+2001,3
45646,18,sales/marketing,M,ace+ventura+pet+detective+1994,2
